PAGEID,Location,Region,Quality,Time Rating,Technical Rating,Water Rating,Risk Rating,Min Time,Max Time,Hike,Permits,URL,Longest,Shuttle,Vehicle,Latitude,Longitude,Months,Jump,Min Rappels,Max Rappels
13964,Absalon + Agathe,Martinique,3.0,II,3.0,C,,,,,No,https://ropewiki.com/Absalon_%2B_Agathe,65.617,0 minutes,Passenger,14.670555555556,-61.094722222222,"['Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov']",0,6,6
51205,Bonsai Canyon (aka Avatar),Turrialba,3.0,III,3.0,C,,,,,No,https://ropewiki.com/Bonsai_Canyon_(aka_Avatar),180.446,,4WD,9.9847222222222,-83.723055555556,"['Jan', 'Feb', 'Mar']",0,3,3
15512,Saut Gendarme,Martinique,2.2,I,3.0,C,,,,,No,https://ropewiki.com/Saut_Gendarme,65.617,0.5 minutes,Passenger,14.721944444444,-61.100833333333,"['Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov']",0,7,7
470,Piedrita Canyon,La Fortuna,3.5,I,3.0,C,,2 h,3 h,1.5 mi,Restricted,https://ropewiki.com/Piedrita_Canyon,150.0,0 minutes,Passenger,10.426666666667,-84.6325,,0,4,4
14270,Ceron,Martinique,3.3,III,3.0,C,,5 h,6 h,,No,https://ropewiki.com/Ceron,65.617,7 minutes,,14.823333333333,-61.194444444444,"['Jan', 'Feb', 'Mar', 'Apr', 'May', 'Jun']",0,10,10
51198,Aquiares Fall,Turrialba,4.0,I,3.0,C3,R,1 h,2 h,0.1 mi,No,https://ropewiki.com/Aquiares_Fall,147.638,0 minutes,High Clearance,9.9333333333333,-83.720833333333,"['Jan', 'Feb', 'Mar']",0,1,1
57068,Cañón de Somoto,Nicaragua,4.0,III,3.0,C3,PG,,,,No,https://ropewiki.com/Ca%C3%B1%C3%B3n_de_Somoto,,,,13.461388888889,-86.701666666667,,0,0,0
14615,Falaise,Martinique,4.0,III,3.0,C,,6.917 h,7 h,,No,https://ropewiki.com/Falaise,82.021,0 minutes,,14.809722222222,-61.153611111111,"['Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May', 'Jun', 'Jul']",0,22,22
51214,Jerry Canyon,Turrialba,4.0,III,3.0,C2,,,,,No,https://ropewiki.com/Jerry_Canyon,278.871,1 minutes,4WD,9.9861111111111,-83.728611111111,"['Jan', 'Feb', 'Mar']",0,4,5
57268,Río Seco (Costa Rica),Bajos del Toro,4.0,III,4.0,A,PG,3 h,5 h,,No,https://ropewiki.com/R%C3%ADo_Seco_(Costa_Rica),295.276,,,10.283611111111,-84.248888888889,"['Dec', 'Jan', 'Feb', 'Mar', 'Apr']",0,6,6
43356,Ariegeois,Martinique,5.0,III,4.0,C,,6 h,,,No,https://ropewiki.com/Ariegeois,164.042,4 minutes,,14.705833333333,-61.108888888889,,0,24,24
63700,Barroso,Bajos del Toro,5.0,IV,4.0,C2,X,12 h,20 h,,No,https://ropewiki.com/Barroso,328.084,0 minutes,Passenger,10.2725,-84.268333333333,"['Jan', 'Feb', 'Mar', 'Apr']",0,4,4
76549,Dos Torres Canyon (Mordor Integral),Bajos del Toro,5.0,III,4.0,C1,R,,,8.4 mi,Restricted,https://ropewiki.com/Dos_Torres_Canyon_(Mordor_Integral),200.0,0 minutes,Passenger,10.194722222222,-84.242222222222,"['Jan', 'Feb', 'Mar', 'Apr']",0,18,18
58012,Mystery Creek,Bajos del Toro,5.0,IV,4.0,C,PG,14 h,,4.971 mi,No,https://ropewiki.com/Mystery_Creek,278.871,0 minutes,4WD,10.196388888889,-84.261944444444,"['Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May']",0,15,15
67427,Rio Icocas,Puerto Rico,5.0,III,3.0,C,,,,,No,https://ropewiki.com/Rio_Icocas,,,,18.261388888889,-65.785,,0,0,0
80291,Toro Flaco Canyon,Dominican Republic,5.0,III,3.0,C1,R,,,,No,https://ropewiki.com/Toro_Flaco_Canyon,44.0,60 minutes,High Clearance,18.852222222222,-70.524722222222,"['Jan', 'Feb', 'Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov', 'Dec']",0,8,8
43359,Verger,Martinique,5.0,III,4.0,C1,,6.75 h,,,No,https://ropewiki.com/Verger,114.829,8 minutes,,14.824166666667,-61.157777777778,,0,16,16
14808,Grande Anse (Finale),Guadeloupe,3.1,II,3.0,C1,,2 h,3 h,,No,https://ropewiki.com/Grande_Anse_(Finale),131.234,3 minutes,,15.995277777778,-61.668333333333,,0,0,0
76410,Riviere Noire,Guadeloupe,3.0,III,3.0,C1,,,,2 mi,Restricted,https://ropewiki.com/Riviere_Noire,65.617,0 minutes,Passenger,16.041666666667,-61.674444444444,"['Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov']",0,5,8
15066,Mitan (Lower),Martinique,2.5,I,3.0,B,,2 h,2.25 h,,No,https://ropewiki.com/Mitan_(Lower),49.213,3 minutes,,14.710833333333,-61.131666666667,,0,10,10
69335,El Mamey Canyon,Dominican Republic,3.0,II,3.0,C,,,,1.1 mi,No,https://ropewiki.com/El_Mamey_Canyon,82.021,0 minutes,High Clearance,19.680555555556,-70.636388888889,"['Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov']",0,3,3
56628,El Salvatours,El Salvador,3.0,III,2.0,C1,,,,,No,https://ropewiki.com/El_Salvatours,0.0,,,,,,0,0,0
18179,Trois Pitons River,Dominica,4.7,IV,4.0,C3,R,6.417 h,13 h,,No,https://ropewiki.com/Trois_Pitons_River,131.234,11 minutes,,15.324444444444,-61.323888888889,"['Jun', 'Jul', 'Aug']",0,17,17
14134,Bel Oublie,Martinique,4.5,IV,4.0,C2,,11.083 h,12.083 h,,No,https://ropewiki.com/Bel_Oublie,114.829,38 minutes,,14.820555555556,-61.172777777778,,0,41,41
28128,Marta,Turrialba,4.5,,4.0,B,,,,,No,https://ropewiki.com/Marta,131.234,0 minutes,High Clearance,9.8097222222222,-83.704166666667,"['Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov']",0,7,7
75985,Ravine Fond Serpent,Martinique,2.7,III,3.0,C,,,,5.28 mi,No,https://ropewiki.com/Ravine_Fond_Serpent,131.234,0 minutes,Passenger,14.785,-61.103333333333,"['Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov']",0,8,10
18187,Sari Sari River,Dominica,4.3,III,4.0,C1,X,5 h,5.083 h,,No,https://ropewiki.com/Sari_Sari_River,196.85,0 minutes,,15.327222222222,-61.255833333333,,0,5,5
14876,Intense,Guadeloupe,3.2,III,3.0,B,,4 h,5 h,,No,https://ropewiki.com/Intense,49.213,0 minutes,,16.109444444444,-61.712777777778,"['Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov']",0,6,6
72142,Montezuma Falls,Costa Rica,3.0,I,2.0,C1,,,,,No,https://ropewiki.com/Montezuma_Falls,80.0,,,9.6525,-85.072777777778,"['Dec', 'Jan', 'Feb']",3,0,3
57448,Cañón Sitio Mata,Turrialba,3.0,I,3.0,B,,,,,No,https://ropewiki.com/Ca%C3%B1%C3%B3n_Sitio_Mata,,,Passenger,9.8766666666667,-83.611944444444,,0,5,5
43372,Basalt,Martinique,4.0,III,4.0,A,,4.5 h,,,No,https://ropewiki.com/Basalt,213.255,4 minutes,,14.708333333333,-61.1075,,0,19,19
14195,Bouc,Martinique,4.0,III,3.0,C1,,3.833 h,6 h,,No,https://ropewiki.com/Bouc,98.425,0.5 minutes,,14.816111111111,-61.1525,,0,17,17
14307,Carbet,Martinique,4.0,II,4.0,A,,2.5 h,4 h,,No,https://ropewiki.com/Carbet,131.234,2 minutes,,14.724166666667,-61.147222222222,,0,9,9
18188,Cold Water Stream,Dominica,4.0,III,4.0,C2,,5.583 h,6.25 h,,No,https://ropewiki.com/Cold_Water_Stream,229.659,0 minutes,,15.290277777778,-61.271666666667,"['Mar', 'Apr', 'Jun', 'Jul', 'Aug']",0,6,6
15302,Precheur,Martinique,4.0,III,4.0,C,,8 h,,,No,https://ropewiki.com/Precheur,164.042,10 minutes,,14.814722222222,-61.169444444444,,0,29,29
43357,Yanns,Martinique,4.0,III,3.0,B,,7.75 h,,,No,https://ropewiki.com/Yanns,98.425,10 minutes,,14.81,-61.171944444444,,0,27,27
53325,Charcos de Damajagua,Dominican Republic,2.0,,2.0,C,,,,,Restricted,https://ropewiki.com/Charcos_de_Damajagua,0.0,,,19.734444444444,-70.819166666667,,0,0,0
43379,An Ba So,Martinique,2.0,II,3.0,B,,3 h,,,No,https://ropewiki.com/An_Ba_So,114.829,8 minutes,Passenger,14.658055555556,-61.107777777778,"['Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov']",0,11,11
77155,Sean's River Canyon,Jamaica,2.0,III,3.0,C,,,,2.051 mi,No,https://ropewiki.com/Sean%27s_River_Canyon,180.446,0 minutes,Passenger,18.1275,-76.5475,"['Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov']",0,5,7
18182,Blanc,Dominica,3.0,I,3.0,C,,,,,No,https://ropewiki.com/Blanc,65.617,0.5 minutes,Passenger,15.319166666667,-61.338888888889,"['Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov']",0,2,2
14525,Dent du Tigre,Martinique,3.0,III,4.0,B,,7 h,8 h,,No,https://ropewiki.com/Dent_du_Tigre,164.042,17 minutes,,14.803333333333,-61.1625,,0,24,24
14754,Gommier,Martinique,3.0,III,3.0,B,,7 h,7.25 h,,No,https://ropewiki.com/Gommier,65.617,12 minutes,,14.830833333333,-61.165277777778,,0,13,13
15220,Petite Riviere Claire,Martinique,3.0,II,3.0,B,,2 h,3.167 h,,No,https://ropewiki.com/Petite_Riviere_Claire,39.37,0 minutes,,14.724444444444,-61.124166666667,,0,7,7
54051,Rawacala,Honduras,3.0,III,3.0,C,,,,,No,https://ropewiki.com/Rawacala,,,,15.683611111111,-88.105555555556,,0,0,0
15516,Savane Dury,Martinique,3.0,I,3.0,B,,2 h,,,No,https://ropewiki.com/Savane_Dury,65.617,12 minutes,,14.817777777778,-61.137222222222,,0,5,5
15435,Seche (Martinique),Martinique,3.0,III,4.0,B,,7 h,8.25 h,,No,https://ropewiki.com/Seche_(Martinique),147.638,17 minutes,,14.805277777778,-61.165833333333,,0,18,18
66164,Tzununá Canyon,Guatemala,3.0,I,3.0,B,,1.5 h,2.5 h,,No,https://ropewiki.com/Tzunun%C3%A1_Canyon,55.0,0 minutes,Passenger,14.743888888889,-91.248611111111,"['Apr', 'May', 'Jun', 'Aug', 'Sep', 'Oct', 'Nov', 'Dec']",0,3,3
26529,Galion (Upper),Guadeloupe,2.1,II,4.0,C,,2.583 h,4.75 h,,No,https://ropewiki.com/Galion_(Upper),131.234,4 minutes,,16.0375,-61.663333333333,,0,5,5
57437,Cañón Juan Viñas,Turrialba,2.0,I,3.0,C,,,,,No,https://ropewiki.com/Ca%C3%B1%C3%B3n_Juan_Vi%C3%B1as,101.706,,Passenger,9.8875,-83.7525,,0,2,2
57410,Jabonosa,Bajos del Toro,2.0,III,3.0,C2,,,,,No,https://ropewiki.com/Jabonosa,98.425,,,,,"['Dec', 'Jan', 'Feb', 'Mar', 'Apr']",0,3,4
28136,Quebrada Ceciliana,Turrialba,1.5,I,3.0,A,,1 h,,,No,https://ropewiki.com/Quebrada_Ceciliana,59.055,0 minutes,,9.9066666666667,-83.68,"['Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov']",0,2,2
43631,Couleuvre,Guadeloupe,1.0,I,2.0,A,,2.333 h,,,No,https://ropewiki.com/Couleuvre,0.0,1 minutes,,16.248055555556,-61.748888888889,,0,0,0
78036,Quebrada Agria,Central America,1.0,II,3.0,B,PG,,,,Restricted,https://ropewiki.com/Quebrada_Agria,131.234,0 minutes,,10.793611111111,-85.360833333333,,0,8,8
69418,Arroyo de la Gran Cascada Canyon,Dominican Republic,0.0,,3.0,C,,,,,No,https://ropewiki.com/Arroyo_de_la_Gran_Cascada_Canyon,,0 minutes,High Clearance,19.680555555556,-70.64,"['Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov']",0,0,0
66215,Cascadas de Chuijomil,Guatemala,0.0,III,3.0,B,,,,,No,https://ropewiki.com/Cascadas_de_Chuijomil,,0.5 minutes,High Clearance,14.740555555556,-91.244722222222,,0,0,0
18193,Coulirou River,Dominica,0.0,I,2.0,A,,2 h,2.167 h,,No,https://ropewiki.com/Coulirou_River,,0 minutes,,15.311388888889,-61.25,,0,0,0
41050,Guabo,Costa Pacífica,0.0,,2.0,C2,,,,,No,https://ropewiki.com/Guabo,,,,9.2525,-83.859166666667,,0,0,0
57262,La Bestia,Bajos del Toro,0.0,VI,4.0,B,PG,48 h,96 h,8.699 mi,Restricted,https://ropewiki.com/La_Bestia,262.467,0 minutes,Passenger,10.186111111111,-84.251111111111,"['Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov']",0,28,28
73087,Metro,Costa Rica,0.0,II,2.0,C1,R,,,1.118 mi,Yes,https://ropewiki.com/Metro,278.871,15 minutes,Passenger,10.216944444444,-84.168333333333,"['Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May', 'Jun', 'Jul']",0,5,5
77079,Mordor Bajo,Bajos del Toro,0.0,II,3.0,C,,,,,No,https://ropewiki.com/Mordor_Bajo,328.084,0 minutes,Passenger,10.21,-84.276111111111,"['Jan', 'Feb', 'Mar', 'Apr']",0,0,0
41052,Purruja,Costa Pacífica,0.0,,4.0,B,,,,,No,https://ropewiki.com/Purruja,,,,8.6113888888889,-83.139722222222,,0,0,0
57274,Río Jaris,Valle Central,0.0,II,4.0,C2,,3 h,5 h,,No,https://ropewiki.com/R%C3%ADo_Jaris,98.425,,,9.9108333333333,-84.3175,,0,2,2
41053,Viquillas,Costa Rica,0.0,,4.0,C1,R,,,,No,https://ropewiki.com/Viquillas,,,,8.6702777777778,-83.116388888889,,0,0,0
18184,White River,Dominica,0.0,III,4.0,C2,,7 h,9.75 h,,No,https://ropewiki.com/White_River,229.659,70 minutes,,15.315277777778,-61.297222222222,"['Jun', 'Jul', 'Aug']",0,10,10
78742,Çarçovës,Albania,4.7,II,3.0,C1,,,,,No,https://ropewiki.com/%C3%87ar%C3%A7ov%C3%ABs,88.583,15 minutes,Passenger,40.163055555556,20.568055555556,"['May', 'Sep']",0,12,12
78730,Llirkave,Albania,4.0,II,3.0,B,,,,,No,https://ropewiki.com/Llirkave,82.021,0 minutes,Passenger,40.257222222222,20.185833333333,"['May', 'Sep']",0,0,0
78765,Lomnices,Albania,4.0,II,3.0,B,,,,,No,https://ropewiki.com/Lomnices,82.021,0.5 minutes,High Clearance,40.347777777778,20.363888888889,"['May', 'Sep']",0,4,6
55510,Ademi,Albania,5.0,IV,3.0,C1,,9 h,,,No,https://ropewiki.com/Ademi,295.276,,,,,"['May', 'Sep']",0,0,0
55503,Gradeci,Albania,5.0,III,3.0,C,,,,,No,https://ropewiki.com/Gradeci,,40 minutes,,,,"['May', 'Sep']",0,0,0
55499,Holta,Albania,5.0,II,3.0,B,,,,,No,https://ropewiki.com/Holta,65.617,60 minutes,4WD,,,"['May', 'Sep']",0,0,0
55508,Babos,Albania,3.3,II,3.0,C,,,,,No,https://ropewiki.com/Babos,82.021,15 minutes,High Clearance,40.240833333333,20.462777777778,"['May', 'Sep']",0,6,8
55506,Benjes,Albania,3.3,II,3.0,C,,,,,No,https://ropewiki.com/Benjes,52.493,0 minutes,Passenger,40.266388888889,20.424722222222,"['May', 'Sep']",0,12,14
55514,Ademi (Superior),Albania,4.0,I,3.0,C,,,,,No,https://ropewiki.com/Ademi_(Superior),,10 minutes,,,,"['May', 'Sep']",0,0,0
65311,Cam Dedaj,Albania,4.0,III,4.0,C2,R,6 h,,,No,https://ropewiki.com/Cam_Dedaj,131.234,0 minutes,,42.3925,19.794722222222,"['May', 'Sep']",0,12,12
55504,Carcova,Albania,4.0,,3.0,B,,,,,No,https://ropewiki.com/Carcova,,,,,,"['May', 'Sep']",0,0,0
55501,Gjerzeze,Albania,4.0,II,3.0,C,,,,,No,https://ropewiki.com/Gjerzeze,88.583,50 minutes,4WD,40.927222222222,20.257222222222,"['May', 'Sep']",0,0,0
55512,Kozica,Albania,4.0,III,3.0,B,,,,,No,https://ropewiki.com/Kozica,,,,40.226111111111,19.886666666667,"['May', 'Sep']",0,0,0
55497,Sushices,Albania,4.0,II,3.0,C1,,3 h,4 h,,No,https://ropewiki.com/Sushices,65.617,0.5 minutes,,40.0075,20.183611111111,['May'],0,0,0
78770,Frasherit,Albania,3.0,II,4.0,B,,,,,No,https://ropewiki.com/Frasherit,131.234,20 minutes,Passenger,40.328333333333,20.370555555556,"['May', 'Sep']",0,10,10
15930,Frauenbach,Lienz,4.2,III,4.0,C2,R,3.75 h,10 h,,No,https://ropewiki.com/Frauenbach,98.425,0 minutes,,46.78,12.861388888889,"['Jul', 'Aug', 'Sep']",0,25,25
15925,Strubklamm,Salzburg,4.0,II,2.0,C,,4.083 h,4.217 h,,No,https://ropewiki.com/Strubklamm,49.213,0.5 minutes,,47.770555555556,13.191388888889,"['Jun', 'Jul', 'Aug', 'Sep']",0,4,4
15935,Kronburger,Landeck,4.0,III,4.0,C2,R,4.917 h,7.167 h,,No,https://ropewiki.com/Kronburger,114.829,,,47.181388888889,10.636666666667,"['Jun', 'Jul', 'Aug']",0,0,0
15919,Auerklamm,Imst,4.1,II,3.0,C2,,3.717 h,4.25 h,,No,https://ropewiki.com/Auerklamm,164.042,7 minutes,,47.216111111111,10.873611111111,,0,0,0
15916,Kobelache,Dornbirn,3.8,II,3.0,C,,2.617 h,4 h,,No,https://ropewiki.com/Kobelache,98.425,2.3 minutes,,47.382777777778,9.7838888888889,,0,0,0
15922,Grabenbach,Gmunden,3.7,II,4.0,C1,,3.667 h,4.333 h,,No,https://ropewiki.com/Grabenbach,164.042,0 minutes,,47.681111111111,13.694166666667,"['Jun', 'Jul', 'Aug', 'Sep']",0,10,10
15963,Hinter-Tuxer Wasserfalle,Schwaz,4.5,II,3.0,C,,4 h,4.083 h,,No,https://ropewiki.com/Hinter-Tuxer_Wasserfalle,65.617,0 minutes,,47.103611111111,11.675,"['Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov']",0,0,0
15996,Bruckgraben,Liezen,3.7,III,4.0,C,,5 h,5.167 h,,No,https://ropewiki.com/Bruckgraben,98.425,0 minutes,,47.59,14.5925,,0,0,0
15940,Rossgumpen Bach,Reutte,3.7,III,3.0,C,,6 h,7 h,,No,https://ropewiki.com/Rossgumpen_Bach,147.638,0 minutes,,47.284722222222,10.339722222222,"['Jul', 'Aug', 'Sep', 'Oct']",0,0,0
15999,Stuibenfalle,Reutte,3.4,I,4.0,C,,1 h,2 h,,No,https://ropewiki.com/Stuibenfalle,147.638,,,47.488611111111,10.756666666667,,0,0,0
16003,Vorderberger Klamm,Hermagor,3.4,II,4.0,C2,,2.583 h,3.283 h,,No,https://ropewiki.com/Vorderberger_Klamm,82.021,0.5 minutes,,46.586111111111,13.517222222222,"['Jun', 'Jul', 'Aug', 'Sep', 'Oct']",0,0,0
15937,Fischbach,Salzburg,3.2,II,3.0,C,,2.417 h,3 h,,No,https://ropewiki.com/Fischbach,131.234,0 minutes,,47.568888888889,13.113333333333,"['Jun', 'Jul', 'Aug']",0,0,0
15951,Drachenmaul,Gmunden,3.4,II,3.0,C1,,2.583 h,3 h,,No,https://ropewiki.com/Drachenmaul,114.829,0 minutes,,47.594722222222,13.562777777778,,0,0,0
15965,Rosengartenschlucht (Upper),Imst,3.6,II,4.0,B,R,2.5 h,3 h,,No,https://ropewiki.com/Rosengartenschlucht_(Upper),164.042,0 minutes,,47.241111111111,10.715277777778,,0,0,0
15915,Sababach,Reutte,3.3,III,4.0,C1,,3.833 h,6.333 h,,No,https://ropewiki.com/Sababach,147.638,0 minutes,,47.519166666667,10.678611111111,,0,0,0
15918,Almbachklamm,Salzburg,3.0,I,2.0,C,,1.6 h,2 h,,No,https://ropewiki.com/Almbachklamm,32.808,0 minutes,,47.729444444444,13.147777777778,,0,0,0
15970,Sulzlbach,Reutte,3.9,III,4.0,C3,R,4.917 h,6.083 h,,No,https://ropewiki.com/Sulzlbach,147.638,0 minutes,,47.251388888889,10.3675,"['Sep', 'Oct']",0,0,0
15928,Rudach,Dornbirn,3.5,I,4.0,C,R,2 h,2.25 h,,No,https://ropewiki.com/Rudach,229.659,0 minutes,,47.366944444444,9.7911111111111,"['Jul', 'Aug', 'Sep', 'Oct']",0,0,0
16026,Gossgraben,Gemeinde Mallnitz,3.2,I,4.0,C1,,1 h,2.25 h,,No,https://ropewiki.com/Gossgraben,98.425,0 minutes,,46.983055555556,13.452777777778,"['Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov']",0,0,0
15943,Altersbach,Salzburg,3.1,III,4.0,C,,4.417 h,5 h,,No,https://ropewiki.com/Altersbach,164.042,0 minutes,,47.796666666667,13.426388888889,,0,0,0
15920,Burggrabenklamm,Salzburg,3.1,II,3.0,C,,2 h,3.55 h,,No,https://ropewiki.com/Burggrabenklamm,65.617,0 minutes,,47.785833333333,13.480277777778,"['May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct']",0,0,0
16004,Ochsenschlucht,Gemeinde Mallnitz,3.7,III,4.0,C3,,4.667 h,5 h,,No,https://ropewiki.com/Ochsenschlucht,65.617,0 minutes,,46.725555555556,13.124722222222,,0,0,0
15995,Salza Stauseeabfluss,Liezen,3.3,I,4.0,C1,,1 h,1.167 h,,Yes,https://ropewiki.com/Salza_Stauseeabfluss,98.425,,,47.493333333333,13.954722222222,,0,0,0
15932,Saiherbach,Gmunden,2.8,I,4.0,C,,2.167 h,2.417 h,,No,https://ropewiki.com/Saiherbach,114.829,0 minutes,,47.724722222222,13.613333333333,"['Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov']",0,7,7
26485,Nolblinger Graben,Hermagor,3.2,III,4.0,C1,,4.75 h,5.333 h,,No,https://ropewiki.com/Nolblinger_Graben,121.391,0 minutes,,46.627222222222,13.079166666667,,0,0,0
15984,Wiesbach,Reutte,3.2,I,3.0,B,,1.833 h,2.583 h,,No,https://ropewiki.com/Wiesbach,65.617,0 minutes,,47.3875,10.553333333333,,0,0,0
15934,Gailbergbach,Gemeinde Mallnitz,3.5,I,4.0,C2,R,1.75 h,2.417 h,,No,https://ropewiki.com/Gailbergbach,180.446,4.3 minutes,,46.733888888889,12.966111111111,"['Jul', 'Aug', 'Sep']",0,7,7
26541,Stranigbach,Hermagor,3.5,III,3.0,C1,,6.25 h,,,No,https://ropewiki.com/Stranigbach,98.425,0 minutes,,46.601666666667,13.140555555556,,0,0,0
15987,Diessbachschlucht,Salzburg,3.0,III,4.0,C,,5 h,6.667 h,,No,https://ropewiki.com/Diessbachschlucht,180.446,0 minutes,,47.501111111111,12.804722222222,,0,0,0
16011,Doserbach,Reutte,3.4,III,4.0,C,R,7 h,7.167 h,,No,https://ropewiki.com/Doserbach,164.042,0 minutes,,47.36,10.475555555556,,0,0,0
40125,Kreuzgraben,Hermagor,3.3,II,4.0,C,,3.917 h,4.75 h,,No,https://ropewiki.com/Kreuzgraben,147.638,0 minutes,,46.579722222222,13.359166666667,"['Jun', 'Jul', 'Aug', 'Sep', 'Oct']",0,0,0
15989,Weissenbach (Radmer),Leoben,3.8,II,3.0,C,,3 h,4 h,,No,https://ropewiki.com/Weissenbach_(Radmer),65.617,0 minutes,,47.550277777778,14.795555555556,"['Oct', 'May', 'Jun', 'Jul', 'Aug', 'Sep']",0,0,0
15955,Strindenbach,Reutte,3.2,II,3.0,C,,2.833 h,3 h,,No,https://ropewiki.com/Strindenbach,98.425,0 minutes,,47.486388888889,10.562777777778,,0,0,0
15926,Russbach,Salzburg,3.7,III,4.0,C1,R,4.5 h,5.167 h,,No,https://ropewiki.com/Russbach,164.042,5 minutes,,47.658055555556,13.448333333333,,0,0,0
16002,Wunzenbach,Gemeinde Mallnitz,2.8,I,4.0,C,,2 h,2.5 h,,No,https://ropewiki.com/Wunzenbach,131.234,0 minutes,,46.923055555556,13.203055555556,,0,0,0
16029,Schwarzwasserbach,Bregenz,2.7,II,3.0,C,,2 h,3.833 h,,No,https://ropewiki.com/Schwarzwasserbach,49.213,0 minutes,,47.355277777778,10.165833333333,,0,0,0
26501,Hinterer Weissenbach,Kirchdorf an der Krems,4.3,III,4.0,C1,,8.25 h,,,No,https://ropewiki.com/Hinterer_Weissenbach,164.042,,,47.648611111111,14.163055555556,,0,0,0
16005,MillnatzenKlamm,Hermagor,2.3,II,3.0,C,,2 h,4 h,,No,https://ropewiki.com/MillnatzenKlamm,98.425,0 minutes,,46.714444444444,12.8225,,0,0,0
16025,Maltaklamm,Gemeinde Mallnitz,2.9,I,3.0,C1,,1 h,2 h,,No,https://ropewiki.com/Maltaklamm,49.213,0 minutes,,47.010833333333,13.435,,0,0,0
16023,Mauthener Klamm,Hermagor,2.9,II,3.0,C1,,3.25 h,3.283 h,,No,https://ropewiki.com/Mauthener_Klamm,49.213,6 minutes,,46.646666666667,12.973888888889,"['Jun', 'Jul', 'Aug', 'Sep']",0,0,0
16010,Durrekopf,Reutte,3.4,II,3.0,C2,,3 h,3.833 h,,No,https://ropewiki.com/Durrekopf,98.425,0 minutes,,47.372777777778,10.6175,,0,0,0
15954,Pitzbach,Schwaz,3.4,II,4.0,C1,,3 h,3.083 h,,No,https://ropewiki.com/Pitzbach,98.425,0 minutes,,47.570277777778,11.605277777778,,0,0,0
15978,Hochalpbach,Reutte,2.8,II,3.0,B,,4 h,4.25 h,,No,https://ropewiki.com/Hochalpbach,98.425,0 minutes,,47.250555555556,10.255,,0,0,0
16012,Schwarzenbach,Reutte,2.8,II,4.0,C,,2.667 h,3.283 h,,No,https://ropewiki.com/Schwarzenbach,98.425,0 minutes,,47.426388888889,10.579722222222,,0,0,0
15913,Simpl Bach,Gmunden,2.8,I,3.0,C,,2 h,2.083 h,,No,https://ropewiki.com/Simpl_Bach,147.638,0 minutes,,47.6075,13.626666666667,"['May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct']",0,0,0
16000,Lochbachschlucht,Reutte,3.3,III,4.0,C,,6 h,7 h,,No,https://ropewiki.com/Lochbachschlucht,98.425,,,47.326944444444,10.506666666667,"['Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov']",0,0,0
15993,Weissenbach (Kniewas),Kirchdorf an der Krems,3.3,III,4.0,C,,6.5 h,7 h,,No,https://ropewiki.com/Weissenbach_(Kniewas),147.638,0 minutes,,47.7575,14.102222222222,,0,0,0
